Internship Id,Duration,Opening,Number of Applications,Stipend Amount,Posting Month,Posting Year,Days Since Posted,Number of Skills,Number of Perks,Role,Company Name,Duration Category,Stipend Currency,Application Volume,City,Country
2459555,3,3,0.0,4000.0,,,,4,4,Business Development (Sales) Internship,Career Growth Academy,Medium-term (3-4 months),INR,Early Applicant,('Kanpur',)
2459415,3,2,0.0,10000.0,,,,7,4,Client Servicing Internship,Pitchverse Platforms Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',Mumbai')
2459461,6,2,0.0,5000.0,,,,5,2,Graphic Design Internship,Fluraa Essence,Long-term (5-6 months),INR,Early Applicant,('Kolkata','Kolkata')
2459452,3,2,0.0,2500.0,,,,4,4,International Business Development Internship (Remote),Teraflix Techno Solutions Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459413,2,1,0.0,7000.0,,,,10,4,Digital Marketing Internship,Spectrum Eye Wear Private Limited,Short-term (1-2 months),INR,Early Applicant,('Delhi',Noida')
2459448,3,2,0.0,6000.0,,,,5,5,iOS App Development Internship (Remote),Decrypton Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459565,6,1,0.0,10000.0,,,,3,0,Growth Hacker Internship,MoneyyApp,Long-term (5-6 months),INR,Early Applicant,('Jaipur','Jaipur')
2459410,3,1,0.0,1000.0,,,,3,3,Social Media Marketing Internship (Remote),Ginger Partners,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459568,4,2,0.0,2000.0,,,,2,2,Graphic Design Internship (Remote),Robo Customized,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459573,3,5,0.0,5000.0,,,,4,6,Graphic Design Internship,Digipanda Consulting Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Noida','Noida')
2457743,3,5,0.0,0.0,,,,5,5,Social Work Internship,Free Smile Foundation,Medium-term (3-4 months),Unpaid,Early Applicant,('Dehradun',Haridwar')
2459399,6,4,0.0,25000.0,,,,6,0,Business Development (Sales) Internship,Smriti Bordoloi,Long-term (5-6 months),INR,Early Applicant,('Hyderabad',Nashik')
2459575,3,6,0.0,15000.0,,,,5,0,Telecalling Internship,Career Launcher,Medium-term (3-4 months),INR,Early Applicant,('Mumbai,Mumbai')
2459577,3,1,0.0,5000.0,,,,9,2,2D Game Artist Internship (Remote),Rocket Llama Games,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459579,3,1,0.0,2500.0,,,,4,3,Graphic Design Internship (Part time/Remote),Harleen Kaur,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2458963,2,25,0.0,,,,,2,3,Campus Ambassador Internship (Part time/Remote),UdyamWell Private Limited,Short-term (1-2 months),Performance-based,Early Applicant,('Work from home',)
2459581,6,4,0.0,10000.0,,,,4,3,Content Writing Internship,TheCoinRepublic,Long-term (5-6 months),INR,Early Applicant,('Bhopal','Bhopal')
2459389,3,1,0.0,4500.0,,,,5,2,Recruitment Internship (Remote),SkillDeck,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459587,6,1,0.0,7000.0,,,,2,3,Game Development Internship,IIC INTERACTIVE LABS PRIVATE LIMITED (Ink In Caps),Long-term (5-6 months),INR,Early Applicant,('Mumbai','Mumbai')
2459590,6,2,0.0,5000.0,,,,11,1,Business Development Internship (Remote),Vogabe Advisors Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2459274,12,2,0.0,5000.0,,,,1,0,CA Articleship Internship,Donisha MyGSTzone,Extended (>6 months),INR,Early Applicant,('Chennai','Chennai')
2459275,4,2,0.0,20000.0,,,,3,2,Content Writing Internship,OfBusiness (OFB Tech Private Limited),Medium-term (3-4 months),INR,Early Applicant,('Gurgaon',Noida')
2459282,3,2,0.0,2500.0,,,,1,0,Database Building/Management Internship,Thomas Cook,Medium-term (3-4 months),INR,Early Applicant,('Gurgaon','Gurgaon')
2459605,6,20,0.0,12500.0,,,,4,2,Marketing Internship,Pragyani Business Solution,Long-term (5-6 months),INR,Early Applicant,('Delhi,Gwalior West')
2460095,3,2,0.0,12000.0,,,,1,2,Telecalling Internship,Ayurveda House Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Delhi',)
2460076,3,2,0.0,12000.0,,,,6,6,Financial Analytics Internship,Trade Brains,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2459979,3,2,0.0,8000.0,,,,3,4,Digital Marketing Internship (Remote),W3Squad Technology Solutions LLP,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459286,6,1,0.0,10000.0,,,,1,3,Digital Content Creator Internship,Efab Enterprises,Long-term (5-6 months),INR,Early Applicant,('Delhi',Ghaziabad')
2459614,6,2,0.0,15000.0,,,,1,3,Content Writing Internship,JM Financial Limited,Long-term (5-6 months),INR,Early Applicant,('Mumbai','Mumbai')
2459983,1,200,0.0,0.0,,,,2,2,Data Science - Content Writing Volunteer Internship (Part time/Remote),Earth5R,Short-term (1-2 months),Unpaid,Early Applicant,('Work from home',)
2459982,1,200,0.0,0.0,,,,2,2,Artificial Intelligence And Machine Learning - Content Writing Volunteer Internship (Part time/Remote),Earth5R,Short-term (1-2 months),Unpaid,Early Applicant,('Work from home',)
2459616,6,2,0.0,20000.0,,,,8,5,Content Writing Internship,Hero Vired,Long-term (5-6 months),INR,Early Applicant,('Delhi,'Noida')
2459619,3,1,0.0,7000.0,,,,4,5,Business Development (Sales) Internship,Invoke Digitally,Medium-term (3-4 months),INR,Early Applicant,('Delhi','Delhi')
2459381,6,1,0.0,3000.0,,,,2,2,Weekend Operations Management Internship (Part time/Remote),HB+,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2459379,3,2,0.0,8000.0,,,,2,6,Business Development (Sales) Internship,Centrelocus,Medium-term (3-4 months),INR,Early Applicant,('Dehradun','Dehradun')
2460072,3,3,0.0,10000.0,,,,5,3,Graphic Design Internship,Break The Code,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2460068,3,2,0.0,8000.0,,,,8,3,Social Media Marketing Internship,Break The Code,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2460069,3,3,0.0,10000.0,,,,8,3,Motion Graphics Internship,Break The Code,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2459440,3,3,0.0,5000.0,,,,5,5,Business Development (Sales) Internship (Remote),HireFex,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459360,6,8,0.0,9000.0,,,,3,4,Research (Political Science) Internship,Polstrat Communication Private Limited,Long-term (5-6 months),INR,Early Applicant,('Delhi,Noida')
2460067,3,2,0.0,8000.0,,,,4,3,Digital Marketing Internship,Break The Code,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2460066,2,20,0.0,10000.0,,,,2,4,Equity Research & Portfolio Management Internship (Remote),Finoability,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2459216,1,3,0.0,30000.0,,,,2,4,Python Backend Devs/Vue Frontend Devs Internship (Part time/Remote),Neuman Works,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2457952,2,2,0.0,2000.0,,,,2,2,Online Marketing Internship (Part time/Remote),Megha Budhia,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2459345,3,1,0.0,8000.0,,,,6,3,Search Engine Optimization (SEO) Internship (Remote),DigiAstro Technologies Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459437,3,2,0.0,2500.0,,,,3,3,Graphic Design Internship (Remote),Design Limelight,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459432,4,2,0.0,10000.0,,,,5,4,Business Development (Sales) Internship,Inbox Pirates By Crewcharge Technologies Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Bangalore','Bangalore')
2460033,6,3,0.0,6000.0,,,,16,3,Recruitment Internship (Part time/Remote),Pawzz,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2459730,2,2,0.0,30000.0,,,,2,4,Business Development & Strategy Internship,Evoke Hair Health,Short-term (1-2 months),INR,Early Applicant,('Delhi',)
2460055,1,2500,0.0,10.0,,,,8,5,Social Entrepreneurship Internship (Part time/Remote),Hamari Pahchan NGO,Short-term (1-2 months),Unknown,Early Applicant,('Work from home',)
2370891,2,2,0.0,10000.0,,,,6,4,Python Development Internship (Part time/Remote),Bolna,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2459416,6,2,0.0,5000.0,,,,1,1,Research Internship (Remote),Vogabe Advisors Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2459750,3,1,0.0,10000.0,,,,2,0,Content Creator Internship,Ayurveda House Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Delhi',)
2459991,6,4,0.0,5000.0,,,,4,2,Social Media Marketing Internship (Part time),Gharpayy,Long-term (5-6 months),INR,Early Applicant,('Bangalore',)
2459970,3,1,0.0,15000.0,,,,5,4,Full Stack Development Internship (Remote),Nestafar,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2457741,3,5,0.0,0.0,,,,4,3,Content Writing Internship (Part time/Remote),Uttejana Foundation,Medium-term (3-4 months),Unpaid,Early Applicant,('Work from home','Work from home')
2459969,5,1,0.0,17000.0,,,,3,3,AWS DevOps Engineering Internship (Remote),"EmendoAI (San Francisco, United States)",Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2459626,3,15,0.0,1000.0,,,,4,4,UPI Onboarding And Education Uplift India Internship (Part time/Remote),MissCallPay,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459964,4,30,0.0,1500.0,,,,10,3,Social Outreach Internship (Part time/Remote),Pawzz,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2459955,3,20,0.0,6000.0,,,,5,2,Academic Content Quality Assurance Internship (Remote),Quizzy,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2459628,3,2,0.0,5000.0,,,,7,2,Graphic Design Internship,Caring Beez Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Delhi','Delhi')
2460026,6,1,0.0,15000.0,,,,16,3,Social Media Marketing Internship,Pawzz,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2459645,6,1,0.0,15000.0,,,,2,3,Finance Internship,Lohum Cleantech Private Limited,Long-term (5-6 months),INR,Early Applicant,('Greater Noida',Noida')
2459647,6,1,0.0,4000.0,,,,6,2,Marketing Internship,Polo Towers Group,Long-term (5-6 months),INR,Early Applicant,('Kolkata','Kolkata')
2459058,3,10,0.0,1000.0,,,,4,1,Video Editing/Making Internship (Part time/Remote),Epic Edits Studio,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459648,3,12,0.0,0.0,,,,2,2,Animal Care And Management Bootcamp Internship,Life Science Education Trust (LSeT),Medium-term (3-4 months),Unpaid,Early Applicant,('Bangalore',)
2460016,2,25,0.0,1500.0,,,,14,3,Social Entrepreneurship (SE) Internship (Part time/Remote),Pawzz,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2460011,1,100,0.0,0.0,,,,9,2,Social Media Marketing Internship (Part time/Remote),Scope For Change,Short-term (1-2 months),Unpaid,Early Applicant,('Work from home',)
2459853,6,2,0.0,2000.0,,,,2,2,Operations Management Internship (Remote),GEMA Education Technology Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2459660,3,2,0.0,5000.0,,,,4,3,Customer Service/Customer Support Internship,Zedd Studio,Medium-term (3-4 months),INR,Early Applicant,('Dhulagari',)
2459852,2,5,0.0,15000.0,,,,3,4,Human Resources (HR) Internship (Remote),Quantazone Software Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2459851,6,2,0.0,2000.0,,,,3,2,Digital Marketing & Social Media Management Internship (Part time/Remote),GEMA Education Technology Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2459825,3,10,0.0,5000.0,,,,1,2,Hindi Content Writing Internship (Part time/Remote),Endeavor Academy,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459679,6,10,0.0,0.0,,,,5,4,Teaching Internship (Part time/Remote),Project Parwaaz,Long-term (5-6 months),Unpaid,Early Applicant,('Work from home','Work from home')
2459814,3,1,0.0,5000.0,,,,4,4,JavaScript Development Internship (Part time/Remote),"Rudra Technologies Incorporation (Los Angeles County, United States)",Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2458927,3,1,0.0,1500.0,,,,3,2,3D Printing Internship (Remote),The Digimix,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2458901,1,2,0.0,8000.0,,,,5,4,Graphic Design Internship (Part time),Emblaze Events & Entertainment,Short-term (1-2 months),INR,Early Applicant,('Mumbai','Mumbai')
2459734,6,3,0.0,35000.0,,,,5,4,Front End Development Internship (Remote),Fyle,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2459703,4,1,0.0,8000.0,,,,2,4,Data Science Internship (Remote),Kudosware,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2459702,1,3,0.0,5000.0,,,,1,0,Subject Matter Expert (Maths) Internship (Remote),Quizzy,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2459697,1,3,0.0,5000.0,,,,3,1,Subject Matter Expert (English) Internship (Remote),Quizzy,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2459981,1,200,0.0,0.0,,,,2,2,"Human Resources, Recruitment And Training - Content Writing Volunteer Internship (Part time/Remote)",Earth5R,Short-term (1-2 months),Unpaid,Early Applicant,('Work from home',)
2457823,6,1,0.0,6000.0,,,,3,2,Teaching Internship (Part time),Eternity Foundation,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',Gurgaon')
2459965,3,20,0.0,2000.0,,,,3,2,Content Writing Internship (Part time/Remote),Icy Tales,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2459946,6,1,0.0,10000.0,,,,1,2,Content Development (English) Internship (Remote),Scoretry Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2459945,3,4,0.0,4000.0,,,,5,5,Business Development (Sales) Internship,Career Ladder,Medium-term (3-4 months),INR,Early Applicant,('Delhi','Delhi')
2459944,1,4,0.0,5000.0,,,,6,4,Business Development (Sales) Internship (Remote),Yug-e-Visuals,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2459947,2,10,0.0,18000.0,,,,3,4,Human Resources (HR) Internship (Part time/Remote),SD Recruitment,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2459904,2,1,0.0,6000.0,,,,4,4,WordPress Development Internship,Trailblazing Digiwebs,Short-term (1-2 months),INR,Early Applicant,('Delhi,Noida')
2459903,3,1,0.0,3000.0,,,,5,4,Social Media Marketing Internship (Remote),Fishcanfly,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459916,1,1,0.0,1000.0,,,,2,3,Database Building/Management Internship (Remote),SStruence Innovations Pvt. Ltd.,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2459886,3,2,0.0,20000.0,,,,2,3,Content Writing Internship,Mondescape Media,Medium-term (3-4 months),INR,Early Applicant,('Mumbai','Mumbai')
2459915,1,2,0.0,6000.0,,,,2,4,International Business Development Internship (Part time/Remote),Brandhigh.co,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2459914,1,5,0.0,4000.0,,,,2,4,Business Development (Sales) Internship (Part time/Remote),Brandhigh.co,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2459882,3,2,0.0,5000.0,,,,1,3,WordPress Development Internship,Ayushya,Medium-term (3-4 months),INR,Early Applicant,('Navi Mumbai',)
2459872,3,1,0.0,5000.0,,,,4,3,Graphic Design Internship (Remote),PixelPath Digital,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459862,3,1,0.0,5000.0,,,,2,2,Human Resources (HR) Internship,Social Pill,Medium-term (3-4 months),INR,Early Applicant,('Mumbai','Mumbai')
2459849,6,30,0.0,3000.0,,,,7,3,Digital Marketing Internship (Remote),Tech Company,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2459848,6,10,0.0,3000.0,,,,2,3,Content Writing Internship (Remote),Ultimate Marketing Company,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2459844,6,2,0.0,10000.0,,,,4,4,Fashion Design Internship (Remote),Lotus International,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2459900,5,5,0.0,1000.0,,,,2,4,Web Development Internship (Remote),Codecraft IT Solutions,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2459840,6,5,0.0,7000.0,,,,4,4,Digital Marketing Internship (Remote),GPS Gateway,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2459899,6,4,0.0,1000.0,,,,2,4,WordPress Development Internship (Part time/Remote),Codecraft IT Solutions,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2459839,3,1,0.0,12000.0,,,,3,2,iOS App Development Internship,KalaGato,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',Noida')
2459893,6,5,0.0,1000.0,,,,3,4,Human Resources (HR) Internship (Part time/Remote),Codecraft IT Solutions,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2459833,1,1,0.0,6000.0,,,,3,5,Social Media Marketing Internship (Part time),GA Media Pvt Ltd,Short-term (1-2 months),INR,Early Applicant,('Delhi',Gurgaon')
2459002,6,2,0.0,10000.0,,,,6,2,Video Editing/Making Internship,Khushi Creations,Long-term (5-6 months),INR,Early Applicant,('Pune',Jaipur')
2459001,2,2,0.0,6000.0,,,,2,3,Graphic Design Internship (Part time/Remote),Kensaa Design Studio (OHC Technologies Private Limited),Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2459832,3,50,0.0,0.0,,,,6,4,Human Resources (HR) Internship (Part time/Remote),Talentship Global Advisory Forum,Medium-term (3-4 months),Unpaid,Early Applicant,('Work from home','Work from home')
2458995,1,1,0.0,5000.0,,,,8,4,Lead Generation Internship (Remote),Nikita Shankar,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2458827,6,2,0.0,5000.0,,,,3,2,Business Analyst Internship,CredoPay Technology Services Private Limited,Long-term (5-6 months),INR,Early Applicant,('Chennai',Gwalior West')
2459879,4,5,0.0,1700.0,,,,6,3,Content Marketing Internship (Part time/Remote),Across The Globe (ATG),Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459869,4,3,0.0,2500.0,,,,6,2,Project Management Internship (Part time/Remote),Across The Globe (ATG),Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2459818,6,10,0.0,3000.0,,,,4,5,UI/UX Design Internship (Remote),Innover Labs,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
